mode,trial,policy,n_pairs,false_admissions,false_admission_rate
cross_category,68,cvss_only,1500,707,0.4713333333333333
cross_category,69,cvss_only,1500,751,0.5006666666666667
cross_category,70,cvss_only,1500,721,0.4806666666666667
cross_category,71,cvss_only,1500,720,0.48
cross_category,72,cvss_only,1500,705,0.47
cross_category,73,cvss_only,1500,714,0.476
cross_category,74,cvss_only,1500,694,0.46266666666666667
cross_category,75,cvss_only,1500,725,0.48333333333333334
cross_category,76,cvss_only,1500,726,0.484
cross_category,77,cvss_only,1500,708,0.472
cross_category,78,cvss_only,1500,730,0.4866666666666667
cross_category,79,cvss_only,1500,691,0.46066666666666667
cross_category,80,cvss_only,1500,701,0.4673333333333333
cross_category,81,cvss_only,1500,705,0.47
cross_category,82,cvss_only,1500,698,0.4653333333333333
cross_category,83,cvss_only,1500,755,0.5033333333333333
cross_category,84,cvss_only,1500,733,0.4886666666666667
cross_category,85,cvss_only,1500,697,0.4646666666666667
cross_category,86,cvss_only,1500,694,0.46266666666666667
cross_category,87,cvss_only,1500,735,0.49
cross_category,88,cvss_only,1500,685,0.45666666666666667
cross_category,89,cvss_only,1500,687,0.458
cross_category,90,cvss_only,1500,755,0.5033333333333333
cross_category,91,cvss_only,1500,704,0.4693333333333333
cross_category,92,cvss_only,1500,741,0.494
cross_category,93,cvss_only,1500,708,0.472
cross_category,94,cvss_only,1500,742,0.49466666666666664
cross_category,95,cvss_only,1500,727,0.4846666666666667
cross_category,96,cvss_only,1500,741,0.494
cross_category,97,cvss_only,1500,710,0.47333333333333333
cross_category,98,cvss_only,1500,736,0.49066666666666664
cross_category,99,cvss_only,1500,700,0.4666666666666667
cross_category,100,cvss_only,1500,751,0.5006666666666667
cross_category,101,cvss_only,1500,704,0.4693333333333333
cross_category,102,cvss_only,1500,717,0.478
cross_category,103,cvss_only,1500,718,0.4786666666666667
cross_category,104,cvss_only,1500,701,0.4673333333333333
cross_category,105,cvss_only,1500,737,0.49133333333333334
cross_category,106,cvss_only,1500,726,0.484
cross_category,107,cvss_only,1500,702,0.468
cross_category,108,cvss_only,1500,712,0.4746666666666667
cross_category,109,cvss_only,1500,706,0.4706666666666667
cross_category,110,cvss_only,1500,721,0.4806666666666667
cross_category,111,cvss_only,1500,736,0.49066666666666664
cross_category,112,cvss_only,1500,700,0.4666666666666667
cross_category,113,cvss_only,1500,724,0.4826666666666667
cross_category,114,cvss_only,1500,703,0.4686666666666667
cross_category,115,cvss_only,1500,708,0.472
cross_category,116,cvss_only,1500,737,0.49133333333333334
cross_category,117,cvss_only,1500,726,0.484
cross_category,118,cvss_only,1500,703,0.4686666666666667
cross_category,119,cvss_only,1500,731,0.48733333333333334
cross_category,120,cvss_only,1500,700,0.4666666666666667
cross_category,121,cvss_only,1500,680,0.4533333333333333
cross_category,122,cvss_only,1500,704,0.4693333333333333
cross_category,123,cvss_only,1500,761,0.5073333333333333
cross_category,124,cvss_only,1500,741,0.494
cross_category,125,cvss_only,1500,712,0.4746666666666667
cross_category,126,cvss_only,1500,735,0.49
cross_category,127,cvss_only,1500,720,0.48
cross_category,128,cvss_only,1500,710,0.47333333333333333
cross_category,129,cvss_only,1500,710,0.47333333333333333
cross_category,130,cvss_only,1500,749,0.49933333333333335
cross_category,131,cvss_only,1500,694,0.46266666666666667
cross_category,132,cvss_only,1500,737,0.49133333333333334
cross_category,133,cvss_only,1500,712,0.4746666666666667
cross_category,134,cvss_only,1500,720,0.48
cross_category,135,cvss_only,1500,733,0.4886666666666667
cross_category,136,cvss_only,1500,704,0.4693333333333333
cross_category,137,cvss_only,1500,737,0.49133333333333334
cross_category,138,cvss_only,1500,685,0.45666666666666667
cross_category,139,cvss_only,1500,715,0.4766666666666667
cross_category,140,cvss_only,1500,724,0.4826666666666667
cross_category,141,cvss_only,1500,755,0.5033333333333333
cross_category,142,cvss_only,1500,721,0.4806666666666667
cross_category,143,cvss_only,1500,714,0.476
cross_category,144,cvss_only,1500,718,0.4786666666666667
cross_category,145,cvss_only,1500,693,0.462
cross_category,146,cvss_only,1500,703,0.4686666666666667
cross_category,147,cvss_only,1500,736,0.49066666666666664
cross_category,148,cvss_only,1500,725,0.48333333333333334
cross_category,149,cvss_only,1500,715,0.4766666666666667
cross_category,150,cvss_only,1500,697,0.4646666666666667
cross_category,151,cvss_only,1500,684,0.456
cross_category,152,cvss_only,1500,689,0.4593333333333333
cross_category,153,cvss_only,1500,712,0.4746666666666667
cross_category,154,cvss_only,1500,703,0.4686666666666667
cross_category,155,cvss_only,1500,695,0.4633333333333333
cross_category,156,cvss_only,1500,703,0.4686666666666667
cross_category,157,cvss_only,1500,706,0.4706666666666667
cross_category,158,cvss_only,1500,703,0.4686666666666667
cross_category,159,cvss_only,1500,708,0.472
cross_category,160,cvss_only,1500,704,0.4693333333333333
cross_category,161,cvss_only,1500,716,0.47733333333333333
cross_category,162,cvss_only,1500,716,0.47733333333333333
cross_category,163,cvss_only,1500,704,0.4693333333333333
cross_category,164,cvss_only,1500,730,0.4866666666666667
cross_category,165,cvss_only,1500,715,0.4766666666666667
cross_category,166,cvss_only,1500,682,0.45466666666666666
cross_category,167,cvss_only,1500,682,0.45466666666666666
cross_category,168,cvss_only,1500,739,0.49266666666666664
cross_category,169,cvss_only,1500,690,0.46
cross_category,170,cvss_only,1500,725,0.48333333333333334
cross_category,171,cvss_only,1500,736,0.49066666666666664
cross_category,172,cvss_only,1500,710,0.47333333333333333
cross_category,173,cvss_only,1500,705,0.47
cross_category,174,cvss_only,1500,717,0.478
cross_category,175,cvss_only,1500,733,0.4886666666666667
cross_category,176,cvss_only,1500,715,0.4766666666666667
cross_category,177,cvss_only,1500,726,0.484
cross_category,178,cvss_only,1500,733,0.4886666666666667
cross_category,179,cvss_only,1500,714,0.476
cross_category,180,cvss_only,1500,720,0.48
cross_category,181,cvss_only,1500,745,0.49666666666666665
cross_category,182,cvss_only,1500,721,0.4806666666666667
cross_category,183,cvss_only,1500,680,0.4533333333333333
cross_category,184,cvss_only,1500,732,0.488
cross_category,185,cvss_only,1500,731,0.48733333333333334
cross_category,186,cvss_only,1500,729,0.486
cross_category,187,cvss_only,1500,712,0.4746666666666667
cross_category,188,cvss_only,1500,733,0.4886666666666667
cross_category,189,cvss_only,1500,705,0.47
cross_category,190,cvss_only,1500,687,0.458
cross_category,191,cvss_only,1500,716,0.47733333333333333
cross_category,192,cvss_only,1500,717,0.478
cross_category,193,cvss_only,1500,734,0.48933333333333334
cross_category,194,cvss_only,1500,717,0.478
cross_category,195,cvss_only,1500,699,0.466
cross_category,196,cvss_only,1500,723,0.482
cross_category,197,cvss_only,1500,750,0.5
cross_category,198,cvss_only,1500,733,0.4886666666666667
cross_category,199,cvss_only,1500,721,0.4806666666666667
same_category_different_cve,0,cvss_only,1500,705,0.47
same_category_different_cve,1,cvss_only,1500,741,0.494
same_category_different_cve,2,cvss_only,1500,717,0.478
same_category_different_cve,3,cvss_only,1500,748,0.49866666666666665
same_category_different_cve,4,cvss_only,1500,695,0.4633333333333333
same_category_different_cve,5,cvss_only,1500,737,0.49133333333333334
same_category_different_cve,6,cvss_only,1500,709,0.4726666666666667
same_category_different_cve,7,cvss_only,1500,698,0.4653333333333333
same_category_different_cve,8,cvss_only,1500,692,0.4613333333333333
same_category_different_cve,9,cvss_only,1500,749,0.49933333333333335
same_category_different_cve,10,cvss_only,1500,700,0.4666666666666667
same_category_different_cve,11,cvss_only,1500,719,0.47933333333333333
same_category_different_cve,12,cvss_only,1500,729,0.486
same_category_different_cve,13,cvss_only,1500,727,0.4846666666666667
same_category_different_cve,14,cvss_only,1500,718,0.4786666666666667
same_category_different_cve,15,cvss_only,1500,720,0.48
same_category_different_cve,16,cvss_only,1500,748,0.49866666666666665
same_category_different_cve,17,cvss_only,1500,703,0.4686666666666667
same_category_different_cve,18,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,19,cvss_only,1500,723,0.482
same_category_different_cve,20,cvss_only,1500,757,0.5046666666666667
same_category_different_cve,21,cvss_only,1500,735,0.49
same_category_different_cve,22,cvss_only,1500,733,0.4886666666666667
same_category_different_cve,23,cvss_only,1500,693,0.462
same_category_different_cve,24,cvss_only,1500,706,0.4706666666666667
same_category_different_cve,25,cvss_only,1500,735,0.49
same_category_different_cve,26,cvss_only,1500,677,0.4513333333333333
same_category_different_cve,27,cvss_only,1500,729,0.486
same_category_different_cve,28,cvss_only,1500,687,0.458
same_category_different_cve,29,cvss_only,1500,683,0.4553333333333333
same_category_different_cve,30,cvss_only,1500,715,0.4766666666666667
same_category_different_cve,31,cvss_only,1500,734,0.48933333333333334
same_category_different_cve,32,cvss_only,1500,711,0.474
same_category_different_cve,33,cvss_only,1500,699,0.466
same_category_different_cve,34,cvss_only,1500,725,0.48333333333333334
same_category_different_cve,35,cvss_only,1500,741,0.494
same_category_different_cve,36,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,37,cvss_only,1500,705,0.47
same_category_different_cve,38,cvss_only,1500,699,0.466
same_category_different_cve,39,cvss_only,1500,710,0.47333333333333333
same_category_different_cve,40,cvss_only,1500,714,0.476
same_category_different_cve,41,cvss_only,1500,695,0.4633333333333333
same_category_different_cve,42,cvss_only,1500,712,0.4746666666666667
same_category_different_cve,43,cvss_only,1500,747,0.498
same_category_different_cve,44,cvss_only,1500,695,0.4633333333333333
same_category_different_cve,45,cvss_only,1500,715,0.4766666666666667
same_category_different_cve,46,cvss_only,1500,724,0.4826666666666667
same_category_different_cve,47,cvss_only,1500,720,0.48
same_category_different_cve,48,cvss_only,1500,709,0.4726666666666667
same_category_different_cve,49,cvss_only,1500,717,0.478
same_category_different_cve,50,cvss_only,1500,729,0.486
same_category_different_cve,51,cvss_only,1500,696,0.464
same_category_different_cve,52,cvss_only,1500,703,0.4686666666666667
same_category_different_cve,53,cvss_only,1500,712,0.4746666666666667
same_category_different_cve,54,cvss_only,1500,695,0.4633333333333333
same_category_different_cve,55,cvss_only,1500,742,0.49466666666666664
same_category_different_cve,56,cvss_only,1500,695,0.4633333333333333
same_category_different_cve,57,cvss_only,1500,677,0.4513333333333333
same_category_different_cve,58,cvss_only,1500,713,0.47533333333333333
same_category_different_cve,59,cvss_only,1500,725,0.48333333333333334
same_category_different_cve,60,cvss_only,1500,727,0.4846666666666667
same_category_different_cve,61,cvss_only,1500,707,0.4713333333333333
same_category_different_cve,62,cvss_only,1500,713,0.47533333333333333
same_category_different_cve,63,cvss_only,1500,700,0.4666666666666667
same_category_different_cve,64,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,65,cvss_only,1500,723,0.482
same_category_different_cve,66,cvss_only,1500,713,0.47533333333333333
same_category_different_cve,67,cvss_only,1500,740,0.49333333333333335
same_category_different_cve,68,cvss_only,1500,676,0.45066666666666666
same_category_different_cve,69,cvss_only,1500,709,0.4726666666666667
same_category_different_cve,70,cvss_only,1500,764,0.5093333333333333
same_category_different_cve,71,cvss_only,1500,756,0.504
same_category_different_cve,72,cvss_only,1500,749,0.49933333333333335
same_category_different_cve,73,cvss_only,1500,726,0.484
same_category_different_cve,74,cvss_only,1500,721,0.4806666666666667
same_category_different_cve,75,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,76,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,77,cvss_only,1500,723,0.482
same_category_different_cve,78,cvss_only,1500,747,0.498
same_category_different_cve,79,cvss_only,1500,737,0.49133333333333334
same_category_different_cve,80,cvss_only,1500,701,0.4673333333333333
same_category_different_cve,81,cvss_only,1500,703,0.4686666666666667
same_category_different_cve,82,cvss_only,1500,723,0.482
same_category_different_cve,83,cvss_only,1500,698,0.4653333333333333
same_category_different_cve,84,cvss_only,1500,717,0.478
same_category_different_cve,85,cvss_only,1500,710,0.47333333333333333
same_category_different_cve,86,cvss_only,1500,716,0.47733333333333333
same_category_different_cve,87,cvss_only,1500,715,0.4766666666666667
same_category_different_cve,88,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,89,cvss_only,1500,726,0.484
same_category_different_cve,90,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,91,cvss_only,1500,720,0.48
same_category_different_cve,92,cvss_only,1500,727,0.4846666666666667
same_category_different_cve,93,cvss_only,1500,764,0.5093333333333333
same_category_different_cve,94,cvss_only,1500,691,0.46066666666666667
same_category_different_cve,95,cvss_only,1500,735,0.49
same_category_different_cve,96,cvss_only,1500,729,0.486
same_category_different_cve,97,cvss_only,1500,749,0.49933333333333335
same_category_different_cve,98,cvss_only,1500,691,0.46066666666666667
same_category_different_cve,99,cvss_only,1500,741,0.494
same_category_different_cve,100,cvss_only,1500,709,0.4726666666666667
same_category_different_cve,101,cvss_only,1500,729,0.486
same_category_different_cve,102,cvss_only,1500,703,0.4686666666666667
same_category_different_cve,103,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,104,cvss_only,1500,707,0.4713333333333333
same_category_different_cve,105,cvss_only,1500,733,0.4886666666666667
same_category_different_cve,106,cvss_only,1500,749,0.49933333333333335
same_category_different_cve,107,cvss_only,1500,757,0.5046666666666667
same_category_different_cve,108,cvss_only,1500,705,0.47
same_category_different_cve,109,cvss_only,1500,741,0.494
same_category_different_cve,110,cvss_only,1500,713,0.47533333333333333
same_category_different_cve,111,cvss_only,1500,750,0.5
same_category_different_cve,112,cvss_only,1500,774,0.516
same_category_different_cve,113,cvss_only,1500,686,0.4573333333333333
same_category_different_cve,114,cvss_only,1500,739,0.49266666666666664
same_category_different_cve,115,cvss_only,1500,723,0.482
same_category_different_cve,116,cvss_only,1500,712,0.4746666666666667
same_category_different_cve,117,cvss_only,1500,697,0.4646666666666667
same_category_different_cve,118,cvss_only,1500,696,0.464
same_category_different_cve,119,cvss_only,1500,698,0.4653333333333333
same_category_different_cve,120,cvss_only,1500,694,0.46266666666666667
same_category_different_cve,121,cvss_only,1500,711,0.474
same_category_different_cve,122,cvss_only,1500,737,0.49133333333333334
same_category_different_cve,123,cvss_only,1500,749,0.49933333333333335
same_category_different_cve,124,cvss_only,1500,712,0.4746666666666667
same_category_different_cve,125,cvss_only,1500,693,0.462
same_category_different_cve,126,cvss_only,1500,737,0.49133333333333334
same_category_different_cve,127,cvss_only,1500,698,0.4653333333333333
same_category_different_cve,128,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,129,cvss_only,1500,688,0.45866666666666667
same_category_different_cve,130,cvss_only,1500,733,0.4886666666666667
same_category_different_cve,131,cvss_only,1500,716,0.47733333333333333
same_category_different_cve,132,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,133,cvss_only,1500,721,0.4806666666666667
same_category_different_cve,134,cvss_only,1500,756,0.504
same_category_different_cve,135,cvss_only,1500,716,0.47733333333333333
same_category_different_cve,136,cvss_only,1500,726,0.484
same_category_different_cve,137,cvss_only,1500,725,0.48333333333333334
same_category_different_cve,138,cvss_only,1500,727,0.4846666666666667
same_category_different_cve,139,cvss_only,1500,709,0.4726666666666667
same_category_different_cve,140,cvss_only,1500,731,0.48733333333333334
same_category_different_cve,141,cvss_only,1500,715,0.4766666666666667
same_category_different_cve,142,cvss_only,1500,735,0.49
same_category_different_cve,143,cvss_only,1500,737,0.49133333333333334
same_category_different_cve,144,cvss_only,1500,700,0.4666666666666667
same_category_different_cve,145,cvss_only,1500,724,0.4826666666666667
same_category_different_cve,146,cvss_only,1500,716,0.47733333333333333
same_category_different_cve,147,cvss_only,1500,738,0.492
same_category_different_cve,148,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,149,cvss_only,1500,726,0.484
same_category_different_cve,150,cvss_only,1500,740,0.49333333333333335
same_category_different_cve,151,cvss_only,1500,746,0.49733333333333335
same_category_different_cve,152,cvss_only,1500,684,0.456
same_category_different_cve,153,cvss_only,1500,680,0.4533333333333333
same_category_different_cve,154,cvss_only,1500,735,0.49
same_category_different_cve,155,cvss_only,1500,711,0.474
same_category_different_cve,156,cvss_only,1500,713,0.47533333333333333
same_category_different_cve,157,cvss_only,1500,703,0.4686666666666667
same_category_different_cve,158,cvss_only,1500,725,0.48333333333333334
same_category_different_cve,159,cvss_only,1500,716,0.47733333333333333
same_category_different_cve,160,cvss_only,1500,716,0.47733333333333333
same_category_different_cve,161,cvss_only,1500,732,0.488
same_category_different_cve,162,cvss_only,1500,695,0.4633333333333333
same_category_different_cve,163,cvss_only,1500,711,0.474
same_category_different_cve,164,cvss_only,1500,749,0.49933333333333335
same_category_different_cve,165,cvss_only,1500,709,0.4726666666666667
same_category_different_cve,166,cvss_only,1500,700,0.4666666666666667
same_category_different_cve,167,cvss_only,1500,729,0.486
same_category_different_cve,168,cvss_only,1500,705,0.47
same_category_different_cve,169,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,170,cvss_only,1500,724,0.4826666666666667
same_category_different_cve,171,cvss_only,1500,699,0.466
same_category_different_cve,172,cvss_only,1500,694,0.46266666666666667
same_category_different_cve,173,cvss_only,1500,671,0.44733333333333336
same_category_different_cve,174,cvss_only,1500,697,0.4646666666666667
same_category_different_cve,175,cvss_only,1500,721,0.4806666666666667
same_category_different_cve,176,cvss_only,1500,718,0.4786666666666667
same_category_different_cve,177,cvss_only,1500,702,0.468
same_category_different_cve,178,cvss_only,1500,700,0.4666666666666667
same_category_different_cve,179,cvss_only,1500,727,0.4846666666666667
same_category_different_cve,180,cvss_only,1500,746,0.49733333333333335
same_category_different_cve,181,cvss_only,1500,674,0.4493333333333333
same_category_different_cve,182,cvss_only,1500,720,0.48
same_category_different_cve,183,cvss_only,1500,734,0.48933333333333334
same_category_different_cve,184,cvss_only,1500,728,0.48533333333333334
same_category_different_cve,185,cvss_only,1500,746,0.49733333333333335
same_category_different_cve,186,cvss_only,1500,745,0.49666666666666665
same_category_different_cve,187,cvss_only,1500,705,0.47
same_category_different_cve,188,cvss_only,1500,702,0.468
same_category_different_cve,189,cvss_only,1500,730,0.4866666666666667
same_category_different_cve,190,cvss_only,1500,705,0.47
same_category_different_cve,191,cvss_only,1500,745,0.49666666666666665
same_category_different_cve,192,cvss_only,1500,720,0.48
same_category_different_cve,193,cvss_only,1500,672,0.448
same_category_different_cve,194,cvss_only,1500,744,0.496
same_category_different_cve,195,cvss_only,1500,733,0.4886666666666667
same_category_different_cve,196,cvss_only,1500,720,0.48
same_category_different_cve,197,cvss_only,1500,737,0.49133333333333334
same_category_different_cve,198,cvss_only,1500,724,0.4826666666666667
same_category_different_cve,199,cvss_only,1500,732,0.488
