dataset,false_cost,miss_cost,review_cost,alpha,selected_policy,selected_policy_label,threshold,recall,false_admission_rate,precision,review_rate,utility
CVEfixes,3.0,0.5,0.02,0.15,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.093190888692474
CVEfixes,3.0,0.5,0.02,0.2,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.093190888692474
CVEfixes,3.0,0.5,0.02,0.3,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.093190888692474
CVEfixes,3.0,0.5,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.059181896415332585
CVEfixes,3.0,0.5,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.07696566060030108
CVEfixes,3.0,0.5,0.05,0.15,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.08025494907567508
CVEfixes,3.0,0.5,0.05,0.2,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.08025494907567508
CVEfixes,3.0,0.5,0.05,0.3,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.08025494907567508
CVEfixes,3.0,0.5,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.043505488441653466
CVEfixes,3.0,0.5,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.05716209953972434
CVEfixes,3.0,0.5,0.1,0.15,coverage_only,Coverage only,0.1222222222222222,0.6053836438269656,0.10275,0.9031916146508068,0.4108283336558931,0.05874263237485917
CVEfixes,3.0,0.5,0.1,0.2,coverage_only,Coverage only,0.1222222222222222,0.6053836438269656,0.10275,0.9031916146508068,0.4108283336558931,0.05874263237485917
CVEfixes,3.0,0.5,0.1,0.3,coverage_only,Coverage only,0.1222222222222222,0.6053836438269656,0.10275,0.9031916146508068,0.4108283336558931,0.05874263237485917
CVEfixes,3.0,0.5,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.012152672494295233
CVEfixes,3.0,0.5,0.2,0.1,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.021256222137964922
CVEfixes,3.0,0.5,0.2,0.15,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.021256222137964922
CVEfixes,3.0,0.5,0.2,0.2,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.021256222137964922
CVEfixes,3.0,0.5,0.2,0.3,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.021256222137964922
CVEfixes,3.0,1.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.1847722608146511
CVEfixes,3.0,1.0,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,-0.10993270445216291
CVEfixes,3.0,1.0,0.0,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.0794701215661508
CVEfixes,3.0,1.0,0.0,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.0794701215661508
CVEfixes,3.0,1.0,0.0,0.3,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.0794701215661508
CVEfixes,3.0,1.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.19104282400412273
CVEfixes,3.0,1.0,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,-0.1178541288763936
CVEfixes,3.0,1.0,0.02,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.08823149180032924
CVEfixes,3.0,1.0,0.02,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.08823149180032924
CVEfixes,3.0,1.0,0.02,0.3,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.08823149180032924
CVEfixes,3.0,1.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.2004486687883302
CVEfixes,3.0,1.0,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,-0.12973626551273965
CVEfixes,3.0,1.0,0.05,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.1013735471515969
CVEfixes,3.0,1.0,0.05,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.1013735471515969
CVEfixes,3.0,1.0,0.05,0.3,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.1013735471515969
CVEfixes,3.0,1.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.21612507676200932
CVEfixes,3.0,1.0,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,-0.14953982657331638
CVEfixes,3.0,1.0,0.1,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.123276972737043
CVEfixes,3.0,1.0,0.1,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.123276972737043
CVEfixes,3.0,1.0,0.1,0.3,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.123276972737043
CVEfixes,3.0,1.0,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.24747789270936754
CVEfixes,3.0,1.0,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,-0.18914694869446985
CVEfixes,3.0,1.0,0.2,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.1670838239079352
CVEfixes,3.0,1.0,0.2,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.1670838239079352
CVEfixes,3.0,1.0,0.2,0.3,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,-0.1670838239079352
CVEfixes,5.0,0.0,0.0,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2507980738869593
CVEfixes,5.0,0.0,0.0,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2507980738869593
CVEfixes,5.0,0.0,0.0,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2507980738869593
CVEfixes,5.0,0.0,0.0,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2507980738869593
CVEfixes,5.0,0.0,0.0,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2507980738869593
CVEfixes,5.0,0.0,0.02,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.24541100208514005
CVEfixes,5.0,0.0,0.02,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.24541100208514005
CVEfixes,5.0,0.0,0.02,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.24541100208514005
CVEfixes,5.0,0.0,0.02,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.24541100208514005
CVEfixes,5.0,0.0,0.02,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.24541100208514005
CVEfixes,5.0,0.0,0.05,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.23733039438241121
CVEfixes,5.0,0.0,0.05,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.23733039438241121
CVEfixes,5.0,0.0,0.05,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.23733039438241121
CVEfixes,5.0,0.0,0.05,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.23733039438241121
CVEfixes,5.0,0.0,0.05,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.23733039438241121
CVEfixes,5.0,0.0,0.1,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2238627148778631
CVEfixes,5.0,0.0,0.1,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2238627148778631
CVEfixes,5.0,0.0,0.1,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2238627148778631
CVEfixes,5.0,0.0,0.1,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2238627148778631
CVEfixes,5.0,0.0,0.1,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.2238627148778631
CVEfixes,5.0,0.0,0.2,0.05,coverage_only,Coverage only,0.1909090909090909,0.3388064414272181,0.019,0.9657965796579658,0.2150183859105864,0.20080276424510082
CVEfixes,5.0,0.0,0.2,0.1,coverage_only,Coverage only,0.1909090909090909,0.3388064414272181,0.019,0.9657965796579658,0.2150183859105864,0.20080276424510082
CVEfixes,5.0,0.0,0.2,0.15,coverage_only,Coverage only,0.1909090909090909,0.3388064414272181,0.019,0.9657965796579658,0.2150183859105864,0.20080276424510082
CVEfixes,5.0,0.0,0.2,0.2,coverage_only,Coverage only,0.1909090909090909,0.3388064414272181,0.019,0.9657965796579658,0.2150183859105864,0.20080276424510082
CVEfixes,5.0,0.0,0.2,0.3,coverage_only,Coverage only,0.1909090909090909,0.3388064414272181,0.019,0.9657965796579658,0.2150183859105864,0.20080276424510082
CVEfixes,5.0,0.1,0.0,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.19262788127565522
CVEfixes,5.0,0.1,0.0,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.19262788127565522
CVEfixes,5.0,0.1,0.0,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.19262788127565522
CVEfixes,5.0,0.1,0.0,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.19262788127565522
CVEfixes,5.0,0.1,0.0,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.19262788127565522
CVEfixes,5.0,0.1,0.02,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.18724080947383598
CVEfixes,5.0,0.1,0.02,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.18724080947383598
CVEfixes,5.0,0.1,0.02,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.18724080947383598
CVEfixes,5.0,0.1,0.02,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.18724080947383598
CVEfixes,5.0,0.1,0.02,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.18724080947383598
CVEfixes,5.0,0.1,0.05,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.17916020177110714
CVEfixes,5.0,0.1,0.05,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.17916020177110714
CVEfixes,5.0,0.1,0.05,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.17916020177110714
CVEfixes,5.0,0.1,0.05,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.17916020177110714
CVEfixes,5.0,0.1,0.05,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.17916020177110714
CVEfixes,5.0,0.1,0.1,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.16569252226655903
CVEfixes,5.0,0.1,0.1,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.16569252226655903
CVEfixes,5.0,0.1,0.1,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.16569252226655903
CVEfixes,5.0,0.1,0.1,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.16569252226655903
CVEfixes,5.0,0.1,0.1,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.16569252226655903
CVEfixes,5.0,0.1,0.2,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.13875716325746285
CVEfixes,5.0,0.1,0.2,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.13875716325746285
CVEfixes,5.0,0.1,0.2,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.13875716325746285
CVEfixes,5.0,0.1,0.2,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.13875716325746285
CVEfixes,5.0,0.1,0.2,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.13875716325746285
CVEfixes,5.0,0.25,0.0,0.05,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10875394695295235
CVEfixes,5.0,0.25,0.0,0.1,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10875394695295235
CVEfixes,5.0,0.25,0.0,0.15,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10875394695295235
CVEfixes,5.0,0.25,0.0,0.2,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10875394695295235
CVEfixes,5.0,0.25,0.0,0.3,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10875394695295235
CVEfixes,5.0,0.25,0.02,0.05,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10263821248420839
CVEfixes,5.0,0.25,0.02,0.1,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10263821248420839
CVEfixes,5.0,0.25,0.02,0.15,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10263821248420839
CVEfixes,5.0,0.25,0.02,0.2,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10263821248420839
CVEfixes,5.0,0.25,0.02,0.3,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.10263821248420839
CVEfixes,5.0,0.25,0.05,0.05,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.09346461078109247
CVEfixes,5.0,0.25,0.05,0.1,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.09346461078109247
CVEfixes,5.0,0.25,0.05,0.15,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.09346461078109247
CVEfixes,5.0,0.25,0.05,0.2,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.09346461078109247
CVEfixes,5.0,0.25,0.05,0.3,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,0.09346461078109247
CVEfixes,5.0,0.25,0.1,0.05,coverage_only,Coverage only,0.16,0.4561098831701926,0.042375,0.944580676802354,0.2959647764660345,0.07866587631613728
CVEfixes,5.0,0.25,0.1,0.1,coverage_only,Coverage only,0.16,0.4561098831701926,0.042375,0.944580676802354,0.2959647764660345,0.07866587631613728
CVEfixes,5.0,0.25,0.1,0.15,coverage_only,Coverage only,0.16,0.4561098831701926,0.042375,0.944580676802354,0.2959647764660345,0.07866587631613728
CVEfixes,5.0,0.25,0.1,0.2,coverage_only,Coverage only,0.16,0.4561098831701926,0.042375,0.944580676802354,0.2959647764660345,0.07866587631613728
CVEfixes,5.0,0.25,0.1,0.3,coverage_only,Coverage only,0.16,0.4561098831701926,0.042375,0.944580676802354,0.2959647764660345,0.07866587631613728
CVEfixes,5.0,0.25,0.2,0.05,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.05150187434050674
CVEfixes,5.0,0.25,0.2,0.1,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.05150187434050674
CVEfixes,5.0,0.25,0.2,0.15,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.05150187434050674
CVEfixes,5.0,0.25,0.2,0.2,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.05150187434050674
CVEfixes,5.0,0.25,0.2,0.3,coverage_only,Coverage only,0.1698113207547169,0.4182980738869593,0.0335,0.9518591701095744,0.2693535900909619,0.05150187434050674
CVEfixes,5.0,0.5,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.022641695610988333
CVEfixes,5.0,0.5,0.0,0.1,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.022641695610988333
CVEfixes,5.0,0.5,0.0,0.15,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.022641695610988333
CVEfixes,5.0,0.5,0.0,0.2,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.022641695610988333
CVEfixes,5.0,0.5,0.0,0.3,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.022641695610988333
CVEfixes,5.0,0.5,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.02891225880045998
CVEfixes,5.0,0.5,0.02,0.1,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.02891225880045998
CVEfixes,5.0,0.5,0.02,0.15,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.02891225880045998
CVEfixes,5.0,0.5,0.02,0.2,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.02891225880045998
CVEfixes,5.0,0.5,0.02,0.3,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.02891225880045998
CVEfixes,5.0,0.5,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.038318103584667446
CVEfixes,5.0,0.5,0.05,0.1,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.038318103584667446
CVEfixes,5.0,0.5,0.05,0.15,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.038318103584667446
CVEfixes,5.0,0.5,0.05,0.2,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.038318103584667446
CVEfixes,5.0,0.5,0.05,0.3,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.038318103584667446
CVEfixes,5.0,0.5,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.053994511558346565
CVEfixes,5.0,0.5,0.1,0.1,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.053994511558346565
CVEfixes,5.0,0.5,0.1,0.15,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.053994511558346565
CVEfixes,5.0,0.5,0.1,0.2,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.053994511558346565
CVEfixes,5.0,0.5,0.1,0.3,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.053994511558346565
CVEfixes,5.0,0.5,0.2,0.05,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,-0.08490260834389671
CVEfixes,5.0,0.5,0.2,0.1,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,-0.08490260834389671
CVEfixes,5.0,0.5,0.2,0.15,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,-0.08490260834389671
CVEfixes,5.0,0.5,0.2,0.2,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,-0.08490260834389671
CVEfixes,5.0,0.5,0.2,0.3,coverage_only,Coverage only,0.1558441558441558,0.4700031575623619,0.04575,0.9420886075949368,0.3057867234371976,-0.08490260834389671
CVEfixes,5.0,1.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.2822722608146511
CVEfixes,5.0,1.0,0.0,0.1,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2761343542784971
CVEfixes,5.0,1.0,0.0,0.15,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2761343542784971
CVEfixes,5.0,1.0,0.0,0.2,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2761343542784971
CVEfixes,5.0,1.0,0.0,0.3,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2761343542784971
CVEfixes,5.0,1.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.2885428240041228
CVEfixes,5.0,1.0,0.02,0.1,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2828935956177655
CVEfixes,5.0,1.0,0.02,0.15,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2828935956177655
CVEfixes,5.0,1.0,0.02,0.2,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2828935956177655
CVEfixes,5.0,1.0,0.02,0.3,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2828935956177655
CVEfixes,5.0,1.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.29794866878833026
CVEfixes,5.0,1.0,0.05,0.1,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2930324576266682
CVEfixes,5.0,1.0,0.05,0.15,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2930324576266682
CVEfixes,5.0,1.0,0.05,0.2,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2930324576266682
CVEfixes,5.0,1.0,0.05,0.3,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.2930324576266682
CVEfixes,5.0,1.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.31362507676200935
CVEfixes,5.0,1.0,0.1,0.1,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.30993056097483923
CVEfixes,5.0,1.0,0.1,0.15,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.30993056097483923
CVEfixes,5.0,1.0,0.1,0.2,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.30993056097483923
CVEfixes,5.0,1.0,0.1,0.3,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,-0.30993056097483923
