dataset,trial,policy,control_mode,n_pairs,false_admissions,false_admission_rate
BigVul,62,mddc_strict_gate,same_category_different_cve,1500,218,0.14533333333333334
BigVul,62,risk_score_tuned,same_category_different_cve,1500,813,0.542
BigVul,62,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,62,random_at_mddc_recall,same_category_different_cve,1500,758,0.5053333333333333
BigVul,63,mddc_strict_gate,same_category_different_cve,1500,212,0.14133333333333334
BigVul,63,risk_score_tuned,same_category_different_cve,1500,773,0.5153333333333333
BigVul,63,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,63,random_at_mddc_recall,same_category_different_cve,1500,766,0.5106666666666667
BigVul,64,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,64,risk_score_tuned,same_category_different_cve,1500,800,0.5333333333333333
BigVul,64,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,64,random_at_mddc_recall,same_category_different_cve,1500,768,0.512
BigVul,65,mddc_strict_gate,same_category_different_cve,1500,236,0.15733333333333333
BigVul,65,risk_score_tuned,same_category_different_cve,1500,783,0.522
BigVul,65,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,65,random_at_mddc_recall,same_category_different_cve,1500,742,0.49466666666666664
BigVul,66,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,66,risk_score_tuned,same_category_different_cve,1500,819,0.546
BigVul,66,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,66,random_at_mddc_recall,same_category_different_cve,1500,773,0.5153333333333333
BigVul,67,mddc_strict_gate,same_category_different_cve,1500,207,0.138
BigVul,67,risk_score_tuned,same_category_different_cve,1500,838,0.5586666666666666
BigVul,67,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,67,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,68,mddc_strict_gate,same_category_different_cve,1500,228,0.152
BigVul,68,risk_score_tuned,same_category_different_cve,1500,803,0.5353333333333333
BigVul,68,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,68,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,69,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,69,risk_score_tuned,same_category_different_cve,1500,779,0.5193333333333333
BigVul,69,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,69,random_at_mddc_recall,same_category_different_cve,1500,798,0.532
BigVul,70,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,70,risk_score_tuned,same_category_different_cve,1500,791,0.5273333333333333
BigVul,70,coverage_only_tuned,same_category_different_cve,1500,40,0.02666666666666667
BigVul,70,random_at_mddc_recall,same_category_different_cve,1500,758,0.5053333333333333
BigVul,71,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,71,risk_score_tuned,same_category_different_cve,1500,774,0.516
BigVul,71,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,71,random_at_mddc_recall,same_category_different_cve,1500,758,0.5053333333333333
BigVul,72,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,72,risk_score_tuned,same_category_different_cve,1500,808,0.5386666666666666
BigVul,72,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,72,random_at_mddc_recall,same_category_different_cve,1500,771,0.514
BigVul,73,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
BigVul,73,risk_score_tuned,same_category_different_cve,1500,806,0.5373333333333333
BigVul,73,coverage_only_tuned,same_category_different_cve,1500,20,0.013333333333333334
BigVul,73,random_at_mddc_recall,same_category_different_cve,1500,729,0.486
BigVul,74,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,74,risk_score_tuned,same_category_different_cve,1500,799,0.5326666666666666
BigVul,74,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,74,random_at_mddc_recall,same_category_different_cve,1500,780,0.52
BigVul,75,mddc_strict_gate,same_category_different_cve,1500,218,0.14533333333333334
BigVul,75,risk_score_tuned,same_category_different_cve,1500,810,0.54
BigVul,75,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,75,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,76,mddc_strict_gate,same_category_different_cve,1500,208,0.13866666666666666
BigVul,76,risk_score_tuned,same_category_different_cve,1500,769,0.5126666666666667
BigVul,76,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,76,random_at_mddc_recall,same_category_different_cve,1500,774,0.516
BigVul,77,mddc_strict_gate,same_category_different_cve,1500,194,0.12933333333333333
BigVul,77,risk_score_tuned,same_category_different_cve,1500,814,0.5426666666666666
BigVul,77,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,77,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,78,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,78,risk_score_tuned,same_category_different_cve,1500,771,0.514
BigVul,78,coverage_only_tuned,same_category_different_cve,1500,38,0.025333333333333333
BigVul,78,random_at_mddc_recall,same_category_different_cve,1500,797,0.5313333333333333
BigVul,79,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,79,risk_score_tuned,same_category_different_cve,1500,792,0.528
BigVul,79,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,79,random_at_mddc_recall,same_category_different_cve,1500,778,0.5186666666666667
BigVul,80,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,80,risk_score_tuned,same_category_different_cve,1500,791,0.5273333333333333
BigVul,80,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,80,random_at_mddc_recall,same_category_different_cve,1500,793,0.5286666666666666
BigVul,81,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
BigVul,81,risk_score_tuned,same_category_different_cve,1500,834,0.556
BigVul,81,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,81,random_at_mddc_recall,same_category_different_cve,1500,778,0.5186666666666667
BigVul,82,mddc_strict_gate,same_category_different_cve,1500,195,0.13
BigVul,82,risk_score_tuned,same_category_different_cve,1500,822,0.548
BigVul,82,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,82,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,83,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
BigVul,83,risk_score_tuned,same_category_different_cve,1500,786,0.524
BigVul,83,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,83,random_at_mddc_recall,same_category_different_cve,1500,753,0.502
BigVul,84,mddc_strict_gate,same_category_different_cve,1500,225,0.15
BigVul,84,risk_score_tuned,same_category_different_cve,1500,805,0.5366666666666666
BigVul,84,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,84,random_at_mddc_recall,same_category_different_cve,1500,765,0.51
BigVul,85,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,85,risk_score_tuned,same_category_different_cve,1500,823,0.5486666666666666
BigVul,85,coverage_only_tuned,same_category_different_cve,1500,40,0.02666666666666667
BigVul,85,random_at_mddc_recall,same_category_different_cve,1500,792,0.528
BigVul,86,mddc_strict_gate,same_category_different_cve,1500,215,0.14333333333333334
BigVul,86,risk_score_tuned,same_category_different_cve,1500,808,0.5386666666666666
BigVul,86,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,86,random_at_mddc_recall,same_category_different_cve,1500,774,0.516
BigVul,87,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,87,risk_score_tuned,same_category_different_cve,1500,823,0.5486666666666666
BigVul,87,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,87,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,88,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
BigVul,88,risk_score_tuned,same_category_different_cve,1500,772,0.5146666666666667
BigVul,88,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,88,random_at_mddc_recall,same_category_different_cve,1500,756,0.504
BigVul,89,mddc_strict_gate,same_category_different_cve,1500,211,0.14066666666666666
BigVul,89,risk_score_tuned,same_category_different_cve,1500,793,0.5286666666666666
BigVul,89,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,89,random_at_mddc_recall,same_category_different_cve,1500,788,0.5253333333333333
BigVul,90,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,90,risk_score_tuned,same_category_different_cve,1500,812,0.5413333333333333
BigVul,90,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,90,random_at_mddc_recall,same_category_different_cve,1500,728,0.48533333333333334
BigVul,91,mddc_strict_gate,same_category_different_cve,1500,211,0.14066666666666666
BigVul,91,risk_score_tuned,same_category_different_cve,1500,806,0.5373333333333333
BigVul,91,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,91,random_at_mddc_recall,same_category_different_cve,1500,753,0.502
BigVul,92,mddc_strict_gate,same_category_different_cve,1500,200,0.13333333333333333
BigVul,92,risk_score_tuned,same_category_different_cve,1500,793,0.5286666666666666
BigVul,92,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,92,random_at_mddc_recall,same_category_different_cve,1500,762,0.508
BigVul,93,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,93,risk_score_tuned,same_category_different_cve,1500,809,0.5393333333333333
BigVul,93,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,93,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,94,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,94,risk_score_tuned,same_category_different_cve,1500,833,0.5553333333333333
BigVul,94,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,94,random_at_mddc_recall,same_category_different_cve,1500,784,0.5226666666666666
BigVul,95,mddc_strict_gate,same_category_different_cve,1500,189,0.126
BigVul,95,risk_score_tuned,same_category_different_cve,1500,793,0.5286666666666666
BigVul,95,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,95,random_at_mddc_recall,same_category_different_cve,1500,758,0.5053333333333333
BigVul,96,mddc_strict_gate,same_category_different_cve,1500,209,0.13933333333333334
BigVul,96,risk_score_tuned,same_category_different_cve,1500,788,0.5253333333333333
BigVul,96,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,96,random_at_mddc_recall,same_category_different_cve,1500,762,0.508
BigVul,97,mddc_strict_gate,same_category_different_cve,1500,207,0.138
BigVul,97,risk_score_tuned,same_category_different_cve,1500,805,0.5366666666666666
BigVul,97,coverage_only_tuned,same_category_different_cve,1500,22,0.014666666666666666
BigVul,97,random_at_mddc_recall,same_category_different_cve,1500,735,0.49
BigVul,98,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
BigVul,98,risk_score_tuned,same_category_different_cve,1500,833,0.5553333333333333
BigVul,98,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,98,random_at_mddc_recall,same_category_different_cve,1500,764,0.5093333333333333
BigVul,99,mddc_strict_gate,same_category_different_cve,1500,196,0.13066666666666665
BigVul,99,risk_score_tuned,same_category_different_cve,1500,809,0.5393333333333333
BigVul,99,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,99,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,100,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,100,risk_score_tuned,same_category_different_cve,1500,771,0.514
BigVul,100,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,100,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,101,mddc_strict_gate,same_category_different_cve,1500,223,0.14866666666666667
BigVul,101,risk_score_tuned,same_category_different_cve,1500,832,0.5546666666666666
BigVul,101,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,101,random_at_mddc_recall,same_category_different_cve,1500,752,0.5013333333333333
BigVul,102,mddc_strict_gate,same_category_different_cve,1500,200,0.13333333333333333
BigVul,102,risk_score_tuned,same_category_different_cve,1500,791,0.5273333333333333
BigVul,102,coverage_only_tuned,same_category_different_cve,1500,38,0.025333333333333333
BigVul,102,random_at_mddc_recall,same_category_different_cve,1500,789,0.526
BigVul,103,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,103,risk_score_tuned,same_category_different_cve,1500,817,0.5446666666666666
BigVul,103,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,103,random_at_mddc_recall,same_category_different_cve,1500,770,0.5133333333333333
BigVul,104,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,104,risk_score_tuned,same_category_different_cve,1500,773,0.5153333333333333
BigVul,104,coverage_only_tuned,same_category_different_cve,1500,19,0.012666666666666666
BigVul,104,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,105,mddc_strict_gate,same_category_different_cve,1500,181,0.12066666666666667
BigVul,105,risk_score_tuned,same_category_different_cve,1500,795,0.53
BigVul,105,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,105,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,106,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,106,risk_score_tuned,same_category_different_cve,1500,815,0.5433333333333333
BigVul,106,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,106,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,107,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,107,risk_score_tuned,same_category_different_cve,1500,808,0.5386666666666666
BigVul,107,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,107,random_at_mddc_recall,same_category_different_cve,1500,739,0.49266666666666664
BigVul,108,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,108,risk_score_tuned,same_category_different_cve,1500,825,0.55
BigVul,108,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,108,random_at_mddc_recall,same_category_different_cve,1500,735,0.49
BigVul,109,mddc_strict_gate,same_category_different_cve,1500,209,0.13933333333333334
BigVul,109,risk_score_tuned,same_category_different_cve,1500,785,0.5233333333333333
BigVul,109,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,109,random_at_mddc_recall,same_category_different_cve,1500,751,0.5006666666666667
BigVul,110,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,110,risk_score_tuned,same_category_different_cve,1500,845,0.5633333333333334
BigVul,110,coverage_only_tuned,same_category_different_cve,1500,20,0.013333333333333334
BigVul,110,random_at_mddc_recall,same_category_different_cve,1500,805,0.5366666666666666
BigVul,111,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,111,risk_score_tuned,same_category_different_cve,1500,768,0.512
BigVul,111,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,111,random_at_mddc_recall,same_category_different_cve,1500,755,0.5033333333333333
BigVul,112,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,112,risk_score_tuned,same_category_different_cve,1500,788,0.5253333333333333
BigVul,112,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,112,random_at_mddc_recall,same_category_different_cve,1500,814,0.5426666666666666
BigVul,113,mddc_strict_gate,same_category_different_cve,1500,205,0.13666666666666666
BigVul,113,risk_score_tuned,same_category_different_cve,1500,798,0.532
BigVul,113,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,113,random_at_mddc_recall,same_category_different_cve,1500,763,0.5086666666666667
BigVul,114,mddc_strict_gate,same_category_different_cve,1500,232,0.15466666666666667
BigVul,114,risk_score_tuned,same_category_different_cve,1500,779,0.5193333333333333
BigVul,114,coverage_only_tuned,same_category_different_cve,1500,40,0.02666666666666667
BigVul,114,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,115,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,115,risk_score_tuned,same_category_different_cve,1500,801,0.534
BigVul,115,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,115,random_at_mddc_recall,same_category_different_cve,1500,730,0.4866666666666667
BigVul,116,mddc_strict_gate,same_category_different_cve,1500,239,0.15933333333333333
BigVul,116,risk_score_tuned,same_category_different_cve,1500,798,0.532
BigVul,116,coverage_only_tuned,same_category_different_cve,1500,48,0.032
BigVul,116,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,117,mddc_strict_gate,same_category_different_cve,1500,235,0.15666666666666668
BigVul,117,risk_score_tuned,same_category_different_cve,1500,803,0.5353333333333333
BigVul,117,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,117,random_at_mddc_recall,same_category_different_cve,1500,749,0.49933333333333335
BigVul,118,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,118,risk_score_tuned,same_category_different_cve,1500,791,0.5273333333333333
BigVul,118,coverage_only_tuned,same_category_different_cve,1500,39,0.026
BigVul,118,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,119,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
BigVul,119,risk_score_tuned,same_category_different_cve,1500,784,0.5226666666666666
BigVul,119,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,119,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,120,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,120,risk_score_tuned,same_category_different_cve,1500,822,0.548
BigVul,120,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,120,random_at_mddc_recall,same_category_different_cve,1500,722,0.48133333333333334
BigVul,121,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,121,risk_score_tuned,same_category_different_cve,1500,819,0.546
BigVul,121,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,121,random_at_mddc_recall,same_category_different_cve,1500,755,0.5033333333333333
BigVul,122,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,122,risk_score_tuned,same_category_different_cve,1500,782,0.5213333333333333
BigVul,122,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,122,random_at_mddc_recall,same_category_different_cve,1500,765,0.51
BigVul,123,mddc_strict_gate,same_category_different_cve,1500,226,0.15066666666666667
BigVul,123,risk_score_tuned,same_category_different_cve,1500,827,0.5513333333333333
BigVul,123,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,123,random_at_mddc_recall,same_category_different_cve,1500,768,0.512
BigVul,124,mddc_strict_gate,same_category_different_cve,1500,192,0.128
BigVul,124,risk_score_tuned,same_category_different_cve,1500,782,0.5213333333333333
BigVul,124,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,124,random_at_mddc_recall,same_category_different_cve,1500,791,0.5273333333333333
BigVul,125,mddc_strict_gate,same_category_different_cve,1500,185,0.12333333333333334
BigVul,125,risk_score_tuned,same_category_different_cve,1500,819,0.546
BigVul,125,coverage_only_tuned,same_category_different_cve,1500,22,0.014666666666666666
BigVul,125,random_at_mddc_recall,same_category_different_cve,1500,788,0.5253333333333333
BigVul,126,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,126,risk_score_tuned,same_category_different_cve,1500,810,0.54
BigVul,126,coverage_only_tuned,same_category_different_cve,1500,22,0.014666666666666666
BigVul,126,random_at_mddc_recall,same_category_different_cve,1500,771,0.514
BigVul,127,mddc_strict_gate,same_category_different_cve,1500,194,0.12933333333333333
BigVul,127,risk_score_tuned,same_category_different_cve,1500,776,0.5173333333333333
BigVul,127,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,127,random_at_mddc_recall,same_category_different_cve,1500,780,0.52
BigVul,128,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,128,risk_score_tuned,same_category_different_cve,1500,829,0.5526666666666666
BigVul,128,coverage_only_tuned,same_category_different_cve,1500,22,0.014666666666666666
BigVul,128,random_at_mddc_recall,same_category_different_cve,1500,774,0.516
BigVul,129,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,129,risk_score_tuned,same_category_different_cve,1500,801,0.534
BigVul,129,coverage_only_tuned,same_category_different_cve,1500,23,0.015333333333333332
BigVul,129,random_at_mddc_recall,same_category_different_cve,1500,767,0.5113333333333333
BigVul,130,mddc_strict_gate,same_category_different_cve,1500,200,0.13333333333333333
BigVul,130,risk_score_tuned,same_category_different_cve,1500,793,0.5286666666666666
BigVul,130,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,130,random_at_mddc_recall,same_category_different_cve,1500,741,0.494
BigVul,131,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
BigVul,131,risk_score_tuned,same_category_different_cve,1500,818,0.5453333333333333
BigVul,131,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,131,random_at_mddc_recall,same_category_different_cve,1500,790,0.5266666666666666
BigVul,132,mddc_strict_gate,same_category_different_cve,1500,215,0.14333333333333334
BigVul,132,risk_score_tuned,same_category_different_cve,1500,759,0.506
BigVul,132,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,132,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,133,mddc_strict_gate,same_category_different_cve,1500,191,0.12733333333333333
BigVul,133,risk_score_tuned,same_category_different_cve,1500,818,0.5453333333333333
BigVul,133,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,133,random_at_mddc_recall,same_category_different_cve,1500,752,0.5013333333333333
BigVul,134,mddc_strict_gate,same_category_different_cve,1500,197,0.13133333333333333
BigVul,134,risk_score_tuned,same_category_different_cve,1500,801,0.534
BigVul,134,coverage_only_tuned,same_category_different_cve,1500,20,0.013333333333333334
BigVul,134,random_at_mddc_recall,same_category_different_cve,1500,739,0.49266666666666664
BigVul,135,mddc_strict_gate,same_category_different_cve,1500,230,0.15333333333333332
BigVul,135,risk_score_tuned,same_category_different_cve,1500,861,0.574
BigVul,135,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,135,random_at_mddc_recall,same_category_different_cve,1500,774,0.516
BigVul,136,mddc_strict_gate,same_category_different_cve,1500,220,0.14666666666666667
BigVul,136,risk_score_tuned,same_category_different_cve,1500,791,0.5273333333333333
BigVul,136,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,136,random_at_mddc_recall,same_category_different_cve,1500,779,0.5193333333333333
BigVul,137,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,137,risk_score_tuned,same_category_different_cve,1500,787,0.5246666666666666
BigVul,137,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,137,random_at_mddc_recall,same_category_different_cve,1500,739,0.49266666666666664
BigVul,138,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,138,risk_score_tuned,same_category_different_cve,1500,811,0.5406666666666666
BigVul,138,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,138,random_at_mddc_recall,same_category_different_cve,1500,768,0.512
BigVul,139,mddc_strict_gate,same_category_different_cve,1500,211,0.14066666666666666
BigVul,139,risk_score_tuned,same_category_different_cve,1500,813,0.542
BigVul,139,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,139,random_at_mddc_recall,same_category_different_cve,1500,763,0.5086666666666667
BigVul,140,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,140,risk_score_tuned,same_category_different_cve,1500,808,0.5386666666666666
BigVul,140,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,140,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,141,mddc_strict_gate,same_category_different_cve,1500,226,0.15066666666666667
BigVul,141,risk_score_tuned,same_category_different_cve,1500,817,0.5446666666666666
BigVul,141,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,141,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,142,mddc_strict_gate,same_category_different_cve,1500,184,0.12266666666666666
BigVul,142,risk_score_tuned,same_category_different_cve,1500,792,0.528
BigVul,142,coverage_only_tuned,same_category_different_cve,1500,23,0.015333333333333332
BigVul,142,random_at_mddc_recall,same_category_different_cve,1500,750,0.5
BigVul,143,mddc_strict_gate,same_category_different_cve,1500,203,0.13533333333333333
BigVul,143,risk_score_tuned,same_category_different_cve,1500,826,0.5506666666666666
BigVul,143,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,143,random_at_mddc_recall,same_category_different_cve,1500,778,0.5186666666666667
BigVul,144,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,144,risk_score_tuned,same_category_different_cve,1500,813,0.542
BigVul,144,coverage_only_tuned,same_category_different_cve,1500,39,0.026
BigVul,144,random_at_mddc_recall,same_category_different_cve,1500,763,0.5086666666666667
BigVul,145,mddc_strict_gate,same_category_different_cve,1500,211,0.14066666666666666
BigVul,145,risk_score_tuned,same_category_different_cve,1500,824,0.5493333333333333
BigVul,145,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,145,random_at_mddc_recall,same_category_different_cve,1500,749,0.49933333333333335
BigVul,146,mddc_strict_gate,same_category_different_cve,1500,227,0.15133333333333332
BigVul,146,risk_score_tuned,same_category_different_cve,1500,787,0.5246666666666666
BigVul,146,coverage_only_tuned,same_category_different_cve,1500,38,0.025333333333333333
BigVul,146,random_at_mddc_recall,same_category_different_cve,1500,803,0.5353333333333333
BigVul,147,mddc_strict_gate,same_category_different_cve,1500,240,0.16
BigVul,147,risk_score_tuned,same_category_different_cve,1500,784,0.5226666666666666
BigVul,147,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,147,random_at_mddc_recall,same_category_different_cve,1500,764,0.5093333333333333
BigVul,148,mddc_strict_gate,same_category_different_cve,1500,218,0.14533333333333334
BigVul,148,risk_score_tuned,same_category_different_cve,1500,805,0.5366666666666666
BigVul,148,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,148,random_at_mddc_recall,same_category_different_cve,1500,750,0.5
BigVul,149,mddc_strict_gate,same_category_different_cve,1500,197,0.13133333333333333
BigVul,149,risk_score_tuned,same_category_different_cve,1500,783,0.522
BigVul,149,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,149,random_at_mddc_recall,same_category_different_cve,1500,738,0.492
BigVul,150,mddc_strict_gate,same_category_different_cve,1500,215,0.14333333333333334
BigVul,150,risk_score_tuned,same_category_different_cve,1500,799,0.5326666666666666
BigVul,150,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,150,random_at_mddc_recall,same_category_different_cve,1500,751,0.5006666666666667
BigVul,151,mddc_strict_gate,same_category_different_cve,1500,231,0.154
BigVul,151,risk_score_tuned,same_category_different_cve,1500,809,0.5393333333333333
BigVul,151,coverage_only_tuned,same_category_different_cve,1500,22,0.014666666666666666
BigVul,151,random_at_mddc_recall,same_category_different_cve,1500,764,0.5093333333333333
BigVul,152,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,152,risk_score_tuned,same_category_different_cve,1500,785,0.5233333333333333
BigVul,152,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,152,random_at_mddc_recall,same_category_different_cve,1500,737,0.49133333333333334
BigVul,153,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
